"","df_m.full_address","df.town","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"2789","72, REDHILL ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","72, REDHILL ROAD, SINGAPORE",1.2874018,103.816237051024,1.2873238,1.2874797,103.8159081,103.816566
"2790","49, KIM PONG ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","49, KIM PONG ROAD, SINGAPORE",1.285869,103.8301037,1.285869,1.2859469,103.8301037,103.830104
"2791","1, TIONG BAHRU ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","1, TIONG BAHRU ROAD, SINGAPORE",1.2896975,103.8162745,1.2896975,1.2897361,103.8162096,103.8162745
"2792","107, BUKIT PURMEI ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","107, BUKIT PURMEI ROAD, SINGAPORE",1.27303935,103.824708837251,1.2729287,1.2731808,103.824318,103.8250951
"2793","29, KELANTAN ROAD, CENTRAL AREA, SINGAPORE","CENTRAL AREA","29, KELANTAN ROAD, SINGAPORE",1.3051754,103.8569558,1.3050867,1.3051754,103.8568696,103.8569558
"2794","535, UPPER CROSS STREET, CENTRAL AREA, SINGAPORE","CENTRAL AREA","535, UPPER CROSS STREET, SINGAPORE",1.2845348,103.846256552185,1.2844001,1.2847345,103.8459728,103.8464341
"2795","512, WEST COAST DRIVE, CLEMENTI, SINGAPORE","CLEMENTI","512, WEST COAST DRIVE, CLEMENTI, SINGAPORE",1.30994135,103.76029286287,1.3096797,1.3101888,103.7598048,103.7607604
"2796","317, UBI AVENUE 1, GEYLANG, SINGAPORE","GEYLANG","317, UBI AVENUE 1, GEYLANG, SINGAPORE",1.3246634,103.8921938,1.3243901,1.324773,103.8920824,103.8924804
"2797","333, HOUGANG AVENUE 5, HOUGANG, SINGAPORE","HOUGANG","333, HOUGANG AVENUE 5, HOUGANG, SINGAPORE",1.3667509,103.8968883,1.3665967,1.3667509,103.8968883,103.8970399
"2798","631, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","631, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.37056,103.88141,1.37051,1.37061,103.88136,103.88146
"2799","619, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","619, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.3698506,103.8837204,1.3697076,1.3699936,103.8833291,103.8841117
"2800","705, HOUGANG AVENUE 2, HOUGANG, SINGAPORE","HOUGANG","705, HOUGANG AVENUE 2, HOUGANG, SINGAPORE",1.3680329,103.8854616,1.3679429,1.3680329,103.8854616,103.8859021
"2801","615, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","615, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.376773,103.8947471,1.3767634,1.376773,103.8943373,103.8949236
"2802","250, JURONG EAST STREET 24, JURONG EAST, SINGAPORE","JURONG EAST","250, JURONG EAST STREET 24, JURONG EAST, SINGAPORE",1.34264505,103.739978834284,1.3424931,1.3427646,103.7396116,103.7402935
"2803","223, JURONG EAST STREET 21, JURONG EAST, SINGAPORE","JURONG EAST","223, JURONG EAST STREET 21, JURONG EAST, SINGAPORE",1.34106895,103.736133173454,1.3410037,1.3411342,103.735904,103.7363623
"2804","544, JURONG WEST STREET 42, JURONG WEST, SINGAPORE","JURONG WEST","544, JURONG WEST STREET 42, JURONG WEST, SINGAPORE",1.35242475,103.715699755072,1.3521154,1.3526113,103.7155347,103.715996
"2805","429, JURONG WEST AVENUE 1, JURONG WEST, SINGAPORE","JURONG WEST","429, JURONG WEST AVENUE 1, JURONG WEST, SINGAPORE",1.3518816,103.7247127,1.3518316,1.3519316,103.7246627,103.7247627
"2806","33, JALAN BAHAGIA, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","33, JALAN BAHAGIA, SINGAPORE",1.32668635,103.858397808991,1.3263707,1.3268645,103.8581825,103.8587987
"2807","45, JALAN BAHAGIA, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","45, JALAN BAHAGIA, SINGAPORE",1.3271907,103.8553073,1.3269251,1.3271907,103.8551447,103.8553073
"2808","53, JALAN MA'MOR, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","53, JALAN MA'MOR, SINGAPORE",1.3283957,103.8574907,1.3282336,1.3284502,103.8574634,103.8577356
"2809","104, TOWNER ROAD, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","104, TOWNER ROAD, SINGAPORE",1.31978115,103.860922109995,1.3193719,1.3202151,103.8606545,103.8613804
"2810","684, RACE COURSE ROAD, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","684, RACE COURSE ROAD, SINGAPORE",1.3105886,103.8525793,1.3103033,1.310823,103.8523825,103.8527051
"2811","44, STIRLING ROAD, QUEENSTOWN, SINGAPORE","QUEENSTOWN","44, STIRLING ROAD, QUEENSTOWN, SINGAPORE",1.2977914,103.80268365,1.2976924,1.2978904,103.8025818,103.8027855
"2812","311, SERANGOON AVENUE 2, SERANGOON, SINGAPORE","SERANGOON","311, SERANGOON AVENUE 2, SERANGOON, SINGAPORE",1.3482776,103.8723884,1.3481462,1.3484184,103.8721689,103.872613
"2813","323, SERANGOON AVENUE 3, SERANGOON, SINGAPORE","SERANGOON","323, SERANGOON AVENUE 3, SERANGOON, SINGAPORE",1.3551173,103.8704526,1.3547044,1.3555396,103.8704526,103.8706215
"2814","228, SERANGOON AVENUE 4, SERANGOON, SINGAPORE","SERANGOON","228, SERANGOON AVENUE 4, SERANGOON, SINGAPORE",1.3570181,103.8714251,1.3557437,1.3582436,103.8708273,103.8714827
"2815","329, SERANGOON AVENUE 3, SERANGOON, SINGAPORE","SERANGOON","329, SERANGOON AVENUE 3, SERANGOON, SINGAPORE",1.3551173,103.8704526,1.3547044,1.3555396,103.8704526,103.8706215
"2816","321, SERANGOON AVENUE 2, SERANGOON, SINGAPORE","SERANGOON","321, SERANGOON AVENUE 2, SERANGOON, SINGAPORE",1.35130625,103.867798402753,1.350898,1.3516087,103.8676097,103.8682606
"2817","322, SERANGOON AVENUE 3, SERANGOON, SINGAPORE","SERANGOON","322, SERANGOON AVENUE 3, SERANGOON, SINGAPORE",1.3551173,103.8704526,1.3547044,1.3555396,103.8704526,103.8706215
"2818","211, TAMPINES STREET 23, TAMPINES, SINGAPORE","TAMPINES","211, TAMPINES STREET 23, TAMPINES, SINGAPORE",1.35419645,103.9549751,1.3539545,1.3544149,103.9546496,103.9550543
"2819","412, TAMPINES STREET 41, TAMPINES, SINGAPORE","TAMPINES","412, TAMPINES STREET 41, TAMPINES, SINGAPORE",1.3594609,103.946255226576,1.3594001,1.3595254,103.9458783,103.9466321
"2820","908, TAMPINES AVENUE 4, TAMPINES, SINGAPORE","TAMPINES","908, TAMPINES AVENUE 4, TAMPINES, SINGAPORE",1.3504929,103.938759048486,1.3500923,1.3507366,103.9386989,103.9388908
"2821","414, TAMPINES STREET 41, TAMPINES, SINGAPORE","TAMPINES","414, TAMPINES STREET 41, TAMPINES, SINGAPORE",1.3597629,103.946543887753,1.3596322,1.3598937,103.9457099,103.9468444
"2822","126, TAMPINES STREET 11, TAMPINES, SINGAPORE","TAMPINES","126, TAMPINES STREET 11, TAMPINES, SINGAPORE",1.3457711,103.95034915,1.3453666,1.3462937,103.9500277,103.950615
"2823","220, LOR 8 TOA PAYOH, TOA PAYOH, SINGAPORE","TOA PAYOH","220, LORONG 8 TOA PAYOH, SINGAPORE",1.34260525,103.856463724908,1.342346,1.3428645,103.8564143,103.8565131
"2824","152, YISHUN STREET 11, YISHUN, SINGAPORE","YISHUN","152, YISHUN STREET 11, YISHUN, SINGAPORE",1.4304259,103.8334225,1.4304259,1.4305164,103.8334225,103.8334246
"2825","273, YISHUN STREET 22, YISHUN, SINGAPORE","YISHUN","273, YISHUN STREET 22, YISHUN, SINGAPORE",1.4370833,103.8368732,1.4363939,1.4373879,103.8362839,103.8371598
"2826","274, YISHUN STREET 22, YISHUN, SINGAPORE","YISHUN","274, YISHUN STREET 22, YISHUN, SINGAPORE",1.4370833,103.8368732,1.4363939,1.4373879,103.8362839,103.8371598
"2827","266, YISHUN STREET 22, YISHUN, SINGAPORE","YISHUN","266, YISHUN STREET 22, YISHUN, SINGAPORE",1.4370833,103.8368732,1.4363939,1.4373879,103.8362839,103.8371598
"2828","123, YISHUN STREET 11, YISHUN, SINGAPORE","YISHUN","123, YISHUN STREET 11, YISHUN, SINGAPORE",1.4304259,103.8334225,1.4304259,1.4305164,103.8334225,103.8334246
"2829","239, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","239, YISHUN RING ROAD, YISHUN, SINGAPORE",1.433584,103.8396725,1.433534,1.433634,103.8396225,103.8397225
"2830","765, YISHUN STREET 72, YISHUN, SINGAPORE","YISHUN","765, YISHUN STREET 72, YISHUN, SINGAPORE",1.4276762,103.8315105,1.4276762,1.4280185,103.8315105,103.8317697
"2831","719, YISHUN STREET 71, YISHUN, SINGAPORE","YISHUN","719, YISHUN STREET 71, YISHUN, SINGAPORE",1.4268483,103.829115770433,1.4266881,1.4269508,103.8286837,103.829555
"2832","120, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","120, YISHUN RING ROAD, YISHUN, SINGAPORE",1.4180685,103.8338816,1.4180685,1.4181057,103.8337992,103.8338816
"2833","113, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","113, YISHUN RING ROAD, YISHUN, SINGAPORE",1.4180685,103.8338816,1.4180685,1.4181057,103.8337992,103.8338816
"2834","713, YISHUN STREET 71, YISHUN, SINGAPORE","YISHUN","713, YISHUN STREET 71, YISHUN, SINGAPORE",1.4272527,103.827056787521,1.4269538,1.4276242,103.8269496,103.8279445
"2835","804, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","804, YISHUN RING ROAD, YISHUN, SINGAPORE",1.4180685,103.8338816,1.4180685,1.4181057,103.8337992,103.8338816
"2836","265, YISHUN STREET 22, YISHUN, SINGAPORE","YISHUN","265, YISHUN STREET 22, YISHUN, SINGAPORE",1.4370833,103.8368732,1.4363939,1.4373879,103.8362839,103.8371598
"2837","204, ANG MO KIO AVENUE 3, ANG MO KIO, SINGAPORE","ANG MO KIO","204, ANG MO KIO AVENUE 3, ANG MO KIO, SINGAPORE",1.3692045,103.8439488,1.3691948,1.3692045,103.8439488,103.8440334
"2838","3, EAST COAST ROAD, BEDOK, SINGAPORE","BEDOK","3, EAST COAST ROAD, SINGAPORE",1.3105464,103.9185087,1.3101771,1.3105464,103.9177098,103.9185087
"2839","628, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","628, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"2840","24, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","24, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3244115,103.9334275,1.3243905,1.3246221,103.9331972,103.9349087
"2841","167, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","167, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE",1.3209989,103.9440978,1.3209231,1.3209989,103.9440978,103.9441102
"2842","407, SIN MING AVENUE, BISHAN, SINGAPORE","BISHAN","407, SIN MING AVENUE, SINGAPORE",1.3602164,103.8321171,1.3599829,1.3602164,103.8320929,103.8321171
"2843","116, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","116, BISHAN STREET 12, BISHAN, SINGAPORE",1.347461,103.849545829634,1.3472237,1.3479278,103.84901,103.8496557
"2844","115, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","115, BISHAN STREET 12, BISHAN, SINGAPORE",1.3450927,103.852144,1.3450927,1.3451175,103.8519758,103.8523049
"2845","122, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","122, BISHAN STREET 12, BISHAN, SINGAPORE",1.3450927,103.852144,1.3450927,1.3451175,103.8519758,103.8523049
"2846","131, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","131, BISHAN STREET 12, BISHAN, SINGAPORE",1.3450927,103.852144,1.3450927,1.3451175,103.8519758,103.8523049
"2847","325, BUKIT BATOK STREET 33, BUKIT BATOK, SINGAPORE","BUKIT BATOK","325, BUKIT BATOK STREET 33, BUKIT BATOK, SINGAPORE",1.36242,103.747161082546,1.3621368,1.3626715,103.747006,103.7479319
"2848","337, BUKIT BATOK STREET 34, BUKIT BATOK, SINGAPORE","BUKIT BATOK","337, BUKIT BATOK STREET 34, BUKIT BATOK, SINGAPORE",1.36331335,103.749081801446,1.3629916,1.3635546,103.748906,103.7499153
"2849","32, TELOK BLANGAH RISE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","32, TELOK BLANGAH RISE, SINGAPORE",1.27310985,103.821733435358,1.2728469,1.2734515,103.8214723,103.8220724
"2850","16, REDHILL CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","16, REDHILL CLOSE, SINGAPORE",1.286117,103.8171533,1.2860178,1.2862162,103.8169137,103.8173929
"2851","18, REDHILL CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","18, REDHILL CLOSE, SINGAPORE",1.285802,103.81783285,1.2857028,1.2859012,103.8175932,103.8180725
"2852","21, REDHILL CLOSE, BUKIT MERAH, SINGAPORE","BUKIT MERAH","21, REDHILL CLOSE, SINGAPORE",1.2864523,103.81768175,1.2863423,1.2865623,103.817432,103.8179315
"2853","89, ZION ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","89, ZION ROAD, SINGAPORE",1.2878186,103.8336781,1.2861032,1.2894856,103.8334118,103.8337344
"2854","103, BUKIT PURMEI ROAD, BUKIT MERAH, SINGAPORE","BUKIT MERAH","103, BUKIT PURMEI ROAD, SINGAPORE",1.2721113,103.825683219587,1.2719544,1.2721931,103.8252634,103.8260518
"2855","334, KRETA AYER ROAD, CENTRAL AREA, SINGAPORE","CENTRAL AREA","334, KRETA AYER ROAD, SINGAPORE",1.2816762,103.8423788,1.2813088,1.2818942,103.8420956,103.8425697
"2856","25, EUNOS CRESCENT, GEYLANG, SINGAPORE","GEYLANG","25, EUNOS CRESCENT, SINGAPORE",1.3234119,103.902380050869,1.3232932,1.3235306,103.9019392,103.9028209
"2857","326, UBI AVENUE 1, GEYLANG, SINGAPORE","GEYLANG","326, UBI AVENUE 1, GEYLANG, SINGAPORE",1.3246634,103.8921938,1.3243901,1.324773,103.8920824,103.8924804
"2858","334, UBI AVENUE 1, GEYLANG, SINGAPORE","GEYLANG","334, UBI AVENUE 1, GEYLANG, SINGAPORE",1.3246634,103.8921938,1.3243901,1.324773,103.8920824,103.8924804
"2859","403, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","403, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"2860","617, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","617, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.376773,103.8947471,1.3767634,1.376773,103.8943373,103.8949236
"2861","18, HOUGANG AVENUE 3, HOUGANG, SINGAPORE","HOUGANG","18, HOUGANG AVENUE 3, HOUGANG, SINGAPORE",1.3653224,103.8911378,1.3653224,1.3655549,103.8909255,103.8911378
"2862","402, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","402, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"2863","611, HOUGANG AVENUE 8, HOUGANG, SINGAPORE","HOUGANG","611, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",1.36997555,103.884773192537,1.3698203,1.3701309,103.8843326,103.8852137
"2864","515, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","515, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3724033,103.889046850282,1.3723419,1.3724646,103.8885955,103.8894982
"2865","516, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","516, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3727498,103.889044550282,1.3726884,1.3728111,103.8885932,103.8894959
"2866","686, HOUGANG STREET 61, HOUGANG, SINGAPORE","HOUGANG","686, HOUGANG STREET 61, HOUGANG, SINGAPORE",1.3741656,103.887698,1.3741656,1.3742428,103.8876123,103.887698
"2867","409, HOUGANG AVENUE 10, HOUGANG, SINGAPORE","HOUGANG","409, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",1.3774853,103.8966918,1.3774032,1.3780853,103.8966839,103.8967153
"2868","249, JURONG EAST STREET 24, JURONG EAST, SINGAPORE","JURONG EAST","249, JURONG EAST STREET 24, JURONG EAST, SINGAPORE",1.3425344,103.7393122,1.3424844,1.3425844,103.7392622,103.7393622
"2869","112, JURONG EAST STREET 13, JURONG EAST, SINGAPORE","JURONG EAST","112, JURONG EAST STREET 13, JURONG EAST, SINGAPORE",1.33934895,103.736113583067,1.339102,1.3395418,103.735365,103.7362735
"2870","200, BOON LAY DRIVE, JURONG WEST, SINGAPORE","JURONG WEST","200, BOON LAY DRIVE, JURONG WEST, SINGAPORE",1.3430082,103.714752048415,1.3428623,1.3431505,103.7145836,103.7149103
"2871","51, JALAN BAHAGIA, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","51, JALAN BAHAGIA, SINGAPORE",1.3271907,103.8553073,1.3269251,1.3271907,103.8551447,103.8553073
"2872","43, CAMBRIDGE ROAD, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","43, CAMBRIDGE ROAD, SINGAPORE",1.3153379,103.8494389,1.3152879,1.3153879,103.8493889,103.8494889
"2873","683, TESSENSOHN ROAD, KALLANG/WHAMPOA, SINGAPORE","KALLANG/WHAMPOA","683, TESSENSOHN ROAD, SINGAPORE",1.3146262,103.8562822,1.3145762,1.3146762,103.8562322,103.8563322
"2874","313, SERANGOON AVENUE 2, SERANGOON, SINGAPORE","SERANGOON","313, SERANGOON AVENUE 2, SERANGOON, SINGAPORE",1.3532297,103.865233114616,1.3530897,1.3533992,103.8651494,103.8653242
"2875","325, SERANGOON AVENUE 3, SERANGOON, SINGAPORE","SERANGOON","325, SERANGOON AVENUE 3, SERANGOON, SINGAPORE",1.3551173,103.8704526,1.3547044,1.3555396,103.8704526,103.8706215
"2876","241, SERANGOON AVENUE 3, SERANGOON, SINGAPORE","SERANGOON","241, SERANGOON AVENUE 3, SERANGOON, SINGAPORE",1.3524843,103.8700923,1.3524343,1.3525343,103.8700423,103.8701423
"2877","207, SERANGOON CENTRAL, SERANGOON, SINGAPORE","SERANGOON","207, SERANGOON CENTRAL, SERANGOON, SINGAPORE",1.3492037,103.8744675,1.3492037,1.3495567,103.8741447,103.8744675
"2878","204, SERANGOON CENTRAL, SERANGOON, SINGAPORE","SERANGOON","204, SERANGOON CENTRAL, SERANGOON, SINGAPORE",1.3492037,103.8744675,1.3492037,1.3495567,103.8741447,103.8744675
"2879","319, SERANGOON AVENUE 2, SERANGOON, SINGAPORE","SERANGOON","319, SERANGOON AVENUE 2, SERANGOON, SINGAPORE",1.3482776,103.8723884,1.3481462,1.3484184,103.8721689,103.872613
"2880","405, TAMPINES STREET 41, TAMPINES, SINGAPORE","TAMPINES","405, TAMPINES STREET 41, TAMPINES, SINGAPORE",1.3578346,103.9449039,1.3577727,1.3578915,103.9445229,103.9452849
"2881","433, TAMPINES STREET 43, TAMPINES, SINGAPORE","TAMPINES","433, TAMPINES STREET 43, TAMPINES, SINGAPORE",1.3590154,103.951088964666,1.3587578,1.3592992,103.9510098,103.9514653
"2882","461, TAMPINES STREET 44, TAMPINES, SINGAPORE","TAMPINES","461, TAMPINES STREET 44, TAMPINES, SINGAPORE",1.3588399,103.9543513,1.3587899,1.3588899,103.9543013,103.9544013
"2883","139, SIMEI STREET 1, TAMPINES, SINGAPORE","TAMPINES","139, SIMEI STREET 1, SINGAPORE",1.346357,103.9578106,1.3463436,1.346357,103.9578106,103.9579689
"2884","106, SIMEI STREET 1, TAMPINES, SINGAPORE","TAMPINES","106, SIMEI STREET 1, SINGAPORE",1.346357,103.9578106,1.3463436,1.346357,103.9578106,103.9579689
"2885","125, TAMPINES STREET 11, TAMPINES, SINGAPORE","TAMPINES","125, TAMPINES STREET 11, TAMPINES, SINGAPORE",1.34615495,103.94999705675,1.3459256,1.3466251,103.949724,103.950291
"2886","2, UPPER ALJUNIED LANE, TOA PAYOH, SINGAPORE","TOA PAYOH","2, UPPER ALJUNIED LANE, SINGAPORE",1.33402485,103.87899865,1.3339003,1.3341494,103.8786453,103.879352
"2887","226, LOR 8 TOA PAYOH, TOA PAYOH, SINGAPORE","TOA PAYOH","226, LORONG 8 TOA PAYOH, SINGAPORE",1.3395481,103.8592342,1.3385869,1.3398545,103.8580523,103.8598127
"2888","102, WOODLANDS STREET 13, WOODLANDS, SINGAPORE","WOODLANDS","102, WOODLANDS STREET 13, WOODLANDS, SINGAPORE",1.4361274,103.7721054,1.436086,1.4361274,103.7720075,103.7721054
"2889","137, MARSILING ROAD, WOODLANDS, SINGAPORE","WOODLANDS","137, MARSILING ROAD, WOODLANDS, SINGAPORE",1.4407408,103.7794419,1.4406745,1.4407408,103.7793133,103.7794419
"2890","218, YISHUN STREET 21, YISHUN, SINGAPORE","YISHUN","218, YISHUN STREET 21, YISHUN, SINGAPORE",1.43158,103.8393154,1.4315342,1.43158,103.8393154,103.8393886
"2891","156, YISHUN STREET 11, YISHUN, SINGAPORE","YISHUN","156, YISHUN STREET 11, YISHUN, SINGAPORE",1.4304259,103.8334225,1.4304259,1.4305164,103.8334225,103.8334246
"2892","840, YISHUN STREET 81, YISHUN, SINGAPORE","YISHUN","840, YISHUN STREET 81, YISHUN, SINGAPORE",1.4119207,103.8346869,1.4118055,1.4119207,103.8346869,103.8347274
"2893","750, YISHUN STREET 72, YISHUN, SINGAPORE","YISHUN","750, YISHUN STREET 72, YISHUN, SINGAPORE",1.4279989,103.834289464341,1.4278969,1.4280831,103.8338199,103.8347944
"2894","112, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","112, YISHUN RING ROAD, YISHUN, SINGAPORE",1.4180685,103.8338816,1.4180685,1.4181057,103.8337992,103.8338816
"2895","783, YISHUN RING ROAD, YISHUN, SINGAPORE","YISHUN","783, YISHUN RING ROAD, YISHUN, SINGAPORE",1.4180685,103.8338816,1.4180685,1.4181057,103.8337992,103.8338816
"2896","784, YISHUN AVENUE 2, YISHUN, SINGAPORE","YISHUN","784, YISHUN AVENUE 2, YISHUN, SINGAPORE",1.4155313,103.8325153,1.4133715,1.4167023,103.8314121,103.8330919
"2897","770, YISHUN AVENUE 3, YISHUN, SINGAPORE","YISHUN","770, YISHUN AVENUE 3, YISHUN, SINGAPORE",1.42436345,103.832117499247,1.4241962,1.4245682,103.8319896,103.8330947
"2898","504, ANG MO KIO AVENUE 8, ANG MO KIO, SINGAPORE","ANG MO KIO","504, ANG MO KIO AVENUE 8, ANG MO KIO, SINGAPORE",1.3748351,103.84896464993,1.3747011,1.374969,103.8484622,103.8494671
"2899","429, ANG MO KIO AVENUE 3, ANG MO KIO, SINGAPORE","ANG MO KIO","429, ANG MO KIO AVENUE 3, ANG MO KIO, SINGAPORE",1.3692045,103.8439488,1.3691948,1.3692045,103.8439488,103.8440334
"2900","2, EAST COAST ROAD, BEDOK, SINGAPORE","BEDOK","2, EAST COAST ROAD, SINGAPORE",1.3084216,103.9093756,1.3082733,1.3084216,103.9086107,103.9093756
"2901","701, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","701, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.33764535,103.91893555783,1.3375105,1.3377697,103.9185611,103.9193166
"2902","65, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE","BEDOK","65, NEW UPPER CHANGI ROAD, BEDOK, SINGAPORE",1.3247607,103.939701455837,1.3246241,1.3248888,103.9393556,103.9400475
"2903","421, BEDOK NORTH ROAD, BEDOK, SINGAPORE","BEDOK","421, BEDOK NORTH ROAD, BEDOK, SINGAPORE",1.3451284,103.9186359,1.3450626,1.3451655,103.9185848,103.9186962
"2904","411, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","411, BEDOK NORTH AVENUE 2, BEDOK, SINGAPORE",1.3282595,103.93175035,1.3280877,1.3284313,103.9312463,103.9322544
"2905","7, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE","BEDOK","7, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",1.3247059,103.9371907,1.3245656,1.3247658,103.9371604,103.9372404
"2906","110, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","110, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"2907","135, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","135, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"2908","2, CHAI CHEE ROAD, BEDOK, SINGAPORE","BEDOK","2, CHAI CHEE ROAD, BEDOK, SINGAPORE",1.327077,103.92251772597,1.3266723,1.3272457,103.9224038,103.9232151
"2909","128, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE","BEDOK","128, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",1.3385775,103.9345376,1.3385299,1.3385775,103.9344598,103.9345376
"2910","160, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE","BEDOK","160, BEDOK SOUTH AVENUE 3, BEDOK, SINGAPORE",1.3209989,103.9440978,1.3209231,1.3209989,103.9440978,103.9441102
"2911","111, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","111, BISHAN STREET 12, BISHAN, SINGAPORE",1.3450927,103.852144,1.3450927,1.3451175,103.8519758,103.8523049
"2912","107, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","107, BISHAN STREET 12, BISHAN, SINGAPORE",1.3450927,103.852144,1.3450927,1.3451175,103.8519758,103.8523049
"2913","105, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","105, BISHAN STREET 12, BISHAN, SINGAPORE",1.3450927,103.852144,1.3450927,1.3451175,103.8519758,103.8523049
"2914","123, BISHAN STREET 12, BISHAN, SINGAPORE","BISHAN","123, BISHAN STREET 12, BISHAN, SINGAPORE",1.3464918,103.850474420968,1.3463474,1.3466362,103.8501012,103.8508468
"2915","528, BUKIT BATOK STREET 51, BUKIT BATOK, SINGAPORE","BUKIT BATOK","528, BUKIT BATOK STREET 51, BUKIT BATOK, SINGAPORE",1.35666845,103.75131355,1.3565923,1.3567446,103.7509339,103.7516932
"2916","407, BUKIT BATOK WEST AVENUE 4, BUKIT BATOK, SINGAPORE","BUKIT BATOK","407, BUKIT BATOK WEST AVENUE 4, BUKIT BATOK, SINGAPORE",1.3607914,103.7455414,1.3607418,1.3607914,103.7454911,103.7455414
"2917","420, BUKIT BATOK WEST AVENUE 2, BUKIT BATOK, SINGAPORE","BUKIT BATOK","420, BUKIT BATOK WEST AVENUE 2, BUKIT BATOK, SINGAPORE",1.3564005,103.7473847,1.3564005,1.3564943,103.7473807,103.7473847
